dataset,horizon,origin,phase,step,series,value
ETTm1,720,1065,observed_context,-38,Observed history,10.270999908447266
ETTm1,720,1065,observed_context,-37,Observed history,10.340999603271484
ETTm1,720,1065,observed_context,-36,Observed history,10.130000114440918
ETTm1,720,1065,observed_context,-35,Observed history,9.425999641418457
ETTm1,720,1065,observed_context,-34,Observed history,9.355999946594238
ETTm1,720,1065,observed_context,-33,Observed history,9.21500015258789
ETTm1,720,1065,observed_context,-32,Observed history,9.28600025177002
ETTm1,720,1065,observed_context,-31,Observed history,9.145000457763672
ETTm1,720,1065,observed_context,-30,Observed history,9.003999710083008
ETTm1,720,1065,observed_context,-29,Observed history,8.793000221252441
ETTm1,720,1065,observed_context,-28,Observed history,8.51200008392334
ETTm1,720,1065,observed_context,-27,Observed history,8.86400032043457
ETTm1,720,1065,observed_context,-26,Observed history,8.652999877929688
ETTm1,720,1065,observed_context,-25,Observed history,8.51200008392334
ETTm1,720,1065,observed_context,-24,Observed history,8.15999984741211
ETTm1,720,1065,observed_context,-23,Observed history,8.020000457763672
ETTm1,720,1065,observed_context,-22,Observed history,7.809000015258789
ETTm1,720,1065,observed_context,-21,Observed history,7.878999710083008
ETTm1,720,1065,observed_context,-20,Observed history,7.878999710083008
ETTm1,720,1065,observed_context,-19,Observed history,7.878999710083008
ETTm1,720,1065,observed_context,-18,Observed history,7.73799991607666
ETTm1,720,1065,observed_context,-17,Observed history,7.668000221252441
ETTm1,720,1065,observed_context,-16,Observed history,7.526999473571777
ETTm1,720,1065,observed_context,-15,Observed history,7.73799991607666
ETTm1,720,1065,observed_context,-14,Observed history,7.597001075744629
ETTm1,720,1065,observed_context,-13,Observed history,7.73799991607666
ETTm1,720,1065,observed_context,-12,Observed history,7.315999984741211
ETTm1,720,1065,observed_context,-11,Observed history,7.1050004959106445
ETTm1,720,1065,observed_context,-10,Observed history,7.17500114440918
ETTm1,720,1065,observed_context,-9,Observed history,7.597001075744629
ETTm1,720,1065,observed_context,-8,Observed history,7.456999778747559
ETTm1,720,1065,observed_context,-7,Observed history,6.9639997482299805
ETTm1,720,1065,observed_context,-6,Observed history,6.894000053405762
ETTm1,720,1065,observed_context,-5,Observed history,7.034999847412109
ETTm1,720,1065,observed_context,-4,Observed history,6.9639997482299805
ETTm1,720,1065,observed_context,-3,Observed history,6.9639997482299805
ETTm1,720,1065,observed_context,-2,Observed history,7.034999847412109
ETTm1,720,1065,observed_context,-1,Observed history,7.315999984741211
ETTm1,720,1065,forecast,0,Ground truth,7.246000289916992
ETTm1,720,1065,forecast,1,Ground truth,7.034999847412109
ETTm1,720,1065,forecast,2,Ground truth,7.034999847412109
ETTm1,720,1065,forecast,3,Ground truth,6.613000869750977
ETTm1,720,1065,forecast,4,Ground truth,6.261000633239746
ETTm1,720,1065,forecast,5,Ground truth,6.752999305725098
ETTm1,720,1065,forecast,6,Ground truth,6.683000564575195
ETTm1,720,1065,forecast,7,Ground truth,6.613000869750977
ETTm1,720,1065,forecast,8,Ground truth,6.894000053405762
ETTm1,720,1065,forecast,9,Ground truth,6.824000358581543
ETTm1,720,1065,forecast,10,Ground truth,6.824000358581543
ETTm1,720,1065,forecast,11,Ground truth,6.4720001220703125
ETTm1,720,1065,forecast,12,Ground truth,6.541999816894531
ETTm1,720,1065,forecast,13,Ground truth,6.402000427246094
ETTm1,720,1065,forecast,14,Ground truth,5.909000396728516
ETTm1,720,1065,forecast,15,Ground truth,6.119999885559082
ETTm1,720,1065,forecast,16,Ground truth,5.909000396728516
ETTm1,720,1065,forecast,17,Ground truth,5.839000701904297
ETTm1,720,1065,forecast,18,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,19,Ground truth,5.627999305725098
ETTm1,720,1065,forecast,20,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,21,Ground truth,5.909000396728516
ETTm1,720,1065,forecast,22,Ground truth,5.557000160217285
ETTm1,720,1065,forecast,23,Ground truth,5.627999305725098
ETTm1,720,1065,forecast,24,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,25,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,26,Ground truth,5.767999649047852
ETTm1,720,1065,forecast,27,Ground truth,5.627999305725098
ETTm1,720,1065,forecast,28,Ground truth,6.119999885559082
ETTm1,720,1065,forecast,29,Ground truth,5.909000396728516
ETTm1,720,1065,forecast,30,Ground truth,6.261000633239746
ETTm1,720,1065,forecast,31,Ground truth,6.261000633239746
ETTm1,720,1065,forecast,32,Ground truth,6.613000869750977
ETTm1,720,1065,forecast,33,Ground truth,7.1050004959106445
ETTm1,720,1065,forecast,34,Ground truth,6.613000869750977
ETTm1,720,1065,forecast,35,Ground truth,6.752999305725098
ETTm1,720,1065,forecast,36,Ground truth,7.1050004959106445
ETTm1,720,1065,forecast,37,Ground truth,7.17500114440918
ETTm1,720,1065,forecast,38,Ground truth,7.1050004959106445
ETTm1,720,1065,forecast,39,Ground truth,6.824000358581543
ETTm1,720,1065,forecast,40,Ground truth,7.597001075744629
ETTm1,720,1065,forecast,41,Ground truth,7.809000015258789
ETTm1,720,1065,forecast,42,Ground truth,8.581999778747559
ETTm1,720,1065,forecast,43,Ground truth,9.567000389099121
ETTm1,720,1065,forecast,44,Ground truth,9.708000183105469
ETTm1,720,1065,forecast,45,Ground truth,9.355999946594238
ETTm1,720,1065,forecast,46,Ground truth,9.567000389099121
ETTm1,720,1065,forecast,47,Ground truth,9.567000389099121
ETTm1,720,1065,forecast,48,Ground truth,9.496999740600586
ETTm1,720,1065,forecast,49,Ground truth,8.793000221252441
ETTm1,720,1065,forecast,50,Ground truth,8.652999877929688
ETTm1,720,1065,forecast,51,Ground truth,8.652999877929688
ETTm1,720,1065,forecast,52,Ground truth,9.21500015258789
ETTm1,720,1065,forecast,53,Ground truth,9.145000457763672
ETTm1,720,1065,forecast,54,Ground truth,9.355999946594238
ETTm1,720,1065,forecast,55,Ground truth,9.355999946594238
ETTm1,720,1065,forecast,56,Ground truth,9.145000457763672
ETTm1,720,1065,forecast,57,Ground truth,9.21500015258789
ETTm1,720,1065,forecast,58,Ground truth,9.637999534606934
ETTm1,720,1065,forecast,59,Ground truth,9.637999534606934
ETTm1,720,1065,forecast,60,Ground truth,9.21500015258789
ETTm1,720,1065,forecast,61,Ground truth,8.722999572753906
ETTm1,720,1065,forecast,62,Ground truth,8.581999778747559
ETTm1,720,1065,forecast,63,Ground truth,8.230999946594238
ETTm1,720,1065,forecast,64,Ground truth,8.300999641418457
ETTm1,720,1065,forecast,65,Ground truth,8.371000289916992
ETTm1,720,1065,forecast,66,Ground truth,8.371000289916992
ETTm1,720,1065,forecast,67,Ground truth,8.300999641418457
ETTm1,720,1065,forecast,68,Ground truth,8.442000389099121
ETTm1,720,1065,forecast,69,Ground truth,8.581999778747559
ETTm1,720,1065,forecast,70,Ground truth,8.652999877929688
ETTm1,720,1065,forecast,71,Ground truth,8.722999572753906
ETTm1,720,1065,forecast,72,Ground truth,8.86400032043457
ETTm1,720,1065,forecast,73,Ground truth,8.722999572753906
ETTm1,720,1065,forecast,74,Ground truth,8.722999572753906
ETTm1,720,1065,forecast,75,Ground truth,9.003999710083008
ETTm1,720,1065,forecast,76,Ground truth,8.86400032043457
ETTm1,720,1065,forecast,77,Ground truth,8.230999946594238
ETTm1,720,1065,forecast,78,Ground truth,7.878999710083008
ETTm1,720,1065,forecast,79,Ground truth,7.948999404907227
ETTm1,720,1065,forecast,80,Ground truth,7.948999404907227
ETTm1,720,1065,forecast,81,Ground truth,7.668000221252441
ETTm1,720,1065,forecast,82,Ground truth,7.668000221252441
ETTm1,720,1065,forecast,83,Ground truth,7.456999778747559
ETTm1,720,1065,forecast,84,Ground truth,7.386000633239746
ETTm1,720,1065,forecast,85,Ground truth,7.386000633239746
ETTm1,720,1065,forecast,86,Ground truth,7.17500114440918
ETTm1,720,1065,forecast,87,Ground truth,7.315999984741211
ETTm1,720,1065,forecast,88,Ground truth,6.824000358581543
ETTm1,720,1065,forecast,89,Ground truth,6.824000358581543
ETTm1,720,1065,forecast,90,Ground truth,6.894000053405762
ETTm1,720,1065,forecast,91,Ground truth,6.541999816894531
ETTm1,720,1065,forecast,92,Ground truth,6.331000328063965
ETTm1,720,1065,forecast,93,Ground truth,6.541999816894531
ETTm1,720,1065,forecast,94,Ground truth,6.824000358581543
ETTm1,720,1065,forecast,95,Ground truth,6.402000427246094
ETTm1,720,1065,forecast,96,Ground truth,6.050000190734863
ETTm1,720,1065,forecast,97,Ground truth,6.119999885559082
ETTm1,720,1065,forecast,98,Ground truth,6.050000190734863
ETTm1,720,1065,forecast,99,Ground truth,5.909000396728516
ETTm1,720,1065,forecast,100,Ground truth,5.767999649047852
ETTm1,720,1065,forecast,101,Ground truth,5.839000701904297
ETTm1,720,1065,forecast,102,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,103,Ground truth,5.627999305725098
ETTm1,720,1065,forecast,104,Ground truth,5.767999649047852
ETTm1,720,1065,forecast,105,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,106,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,107,Ground truth,5.346000671386719
ETTm1,720,1065,forecast,108,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,109,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,110,Ground truth,5.557000160217285
ETTm1,720,1065,forecast,111,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,112,Ground truth,5.627999305725098
ETTm1,720,1065,forecast,113,Ground truth,5.416999816894531
ETTm1,720,1065,forecast,114,Ground truth,5.346000671386719
ETTm1,720,1065,forecast,115,Ground truth,5.346000671386719
ETTm1,720,1065,forecast,116,Ground truth,5.205999374389648
ETTm1,720,1065,forecast,117,Ground truth,5.205999374389648
ETTm1,720,1065,forecast,118,Ground truth,5.346000671386719
ETTm1,720,1065,forecast,119,Ground truth,5.487000465393066
ETTm1,720,1065,forecast,120,Ground truth,5.697999954223633
ETTm1,720,1065,forecast,121,Ground truth,5.416999816894531
ETTm1,720,1065,forecast,122,Ground truth,5.416999816894531
ETTm1,720,1065,forecast,123,Ground truth,6.050000190734863
ETTm1,720,1065,forecast,124,Ground truth,6.050000190734863
ETTm1,720,1065,forecast,125,Ground truth,5.839000701904297
ETTm1,720,1065,forecast,126,Ground truth,5.557000160217285
ETTm1,720,1065,forecast,127,Ground truth,5.839000701904297
ETTm1,720,1065,forecast,128,Ground truth,6.331000328063965
ETTm1,720,1065,forecast,129,Ground truth,6.4720001220703125
ETTm1,720,1065,forecast,130,Ground truth,6.402000427246094
ETTm1,720,1065,forecast,131,Ground truth,6.402000427246094
ETTm1,720,1065,forecast,132,Ground truth,6.541999816894531
ETTm1,720,1065,forecast,133,Ground truth,6.331000328063965
ETTm1,720,1065,forecast,134,Ground truth,6.541999816894531
ETTm1,720,1065,forecast,135,Ground truth,6.683000564575195
ETTm1,720,1065,forecast,136,Ground truth,6.9639997482299805
ETTm1,720,1065,forecast,137,Ground truth,7.386000633239746
ETTm1,720,1065,forecast,138,Ground truth,8.230999946594238
ETTm1,720,1065,forecast,139,Ground truth,9.425999641418457
ETTm1,720,1065,forecast,140,Ground truth,9.003999710083008
ETTm1,720,1065,forecast,141,Ground truth,9.074999809265137
ETTm1,720,1065,forecast,142,Ground truth,8.51200008392334
ETTm1,720,1065,forecast,143,Ground truth,8.86400032043457
ETTm1,720,1065,forecast,144,Ground truth,8.51200008392334
ETTm1,720,1065,forecast,145,Ground truth,8.51200008392334
ETTm1,720,1065,forecast,146,Ground truth,8.371000289916992
ETTm1,720,1065,forecast,147,Ground truth,8.442000389099121
ETTm1,720,1065,forecast,148,Ground truth,8.15999984741211
ETTm1,720,1065,forecast,149,Ground truth,8.442000389099121
ETTm1,720,1065,forecast,150,Ground truth,8.86400032043457
ETTm1,720,1065,forecast,151,Ground truth,8.793000221252441
ETTm1,720,1065,forecast,152,Ground truth,8.934000015258789
ETTm1,720,1065,forecast,153,Ground truth,9.145000457763672
ETTm1,720,1065,forecast,154,Ground truth,9.28600025177002
ETTm1,720,1065,forecast,155,Ground truth,8.934000015258789
ETTm1,720,1065,forecast,156,Ground truth,9.21500015258789
ETTm1,720,1065,forecast,157,Ground truth,9.003999710083008
ETTm1,720,1065,forecast,158,Ground truth,8.722999572753906
ETTm1,720,1065,forecast,159,Ground truth,8.652999877929688
ETTm1,720,1065,forecast,160,Ground truth,8.51200008392334
ETTm1,720,1065,forecast,161,Ground truth,8.300999641418457
ETTm1,720,1065,forecast,162,Ground truth,8.020000457763672
ETTm1,720,1065,forecast,163,Ground truth,8.300999641418457
ETTm1,720,1065,forecast,164,Ground truth,8.15999984741211
ETTm1,720,1065,forecast,165,Ground truth,8.15999984741211
ETTm1,720,1065,forecast,166,Ground truth,8.020000457763672
ETTm1,720,1065,forecast,167,Ground truth,8.09000015258789
ETTm1,720,1065,forecast,168,Ground truth,7.73799991607666
ETTm1,720,1065,forecast,169,Ground truth,7.668000221252441
ETTm1,720,1065,forecast,170,Ground truth,7.526999473571777
ETTm1,720,1065,forecast,171,Ground truth,7.456999778747559
ETTm1,720,1065,forecast,172,Ground truth,7.526999473571777
ETTm1,720,1065,forecast,173,Ground truth,7.597001075744629
ETTm1,720,1065,forecast,174,Ground truth,7.246000289916992
ETTm1,720,1065,forecast,175,Ground truth,7.1050004959106445
ETTm1,720,1065,forecast,176,Ground truth,7.1050004959106445
ETTm1,720,1065,forecast,177,Ground truth,6.752999305725098
ETTm1,720,1065,forecast,178,Ground truth,7.034999847412109
ETTm1,720,1065,forecast,179,Ground truth,7.034999847412109
ETTm1,720,1065,forecast,180,Ground truth,7.034999847412109
ETTm1,720,1065,forecast,181,Ground truth,7.246000289916992
ETTm1,720,1065,forecast,182,Ground truth,7.246000289916992
ETTm1,720,1065,forecast,183,Ground truth,7.1050004959106445
ETTm1,720,1065,forecast,184,Ground truth,6.9639997482299805
ETTm1,720,1065,forecast,185,Ground truth,6.9639997482299805
ETTm1,720,1065,forecast,186,Ground truth,7.034999847412109
ETTm1,720,1065,forecast,187,Ground truth,7.315999984741211
ETTm1,720,1065,forecast,188,Ground truth,7.456999778747559
ETTm1,720,1065,forecast,189,Ground truth,7.386000633239746
ETTm1,720,1065,forecast,190,Ground truth,7.456999778747559
ETTm1,720,1065,forecast,191,Ground truth,7.878999710083008
ETTm1,720,1065,forecast,192,Ground truth,7.809000015258789
ETTm1,720,1065,forecast,193,Ground truth,8.15999984741211
ETTm1,720,1065,forecast,194,Ground truth,8.15999984741211
ETTm1,720,1065,forecast,195,Ground truth,8.15999984741211
ETTm1,720,1065,forecast,196,Ground truth,7.809000015258789
ETTm1,720,1065,forecast,197,Ground truth,7.878999710083008
ETTm1,720,1065,forecast,198,Ground truth,8.15999984741211
ETTm1,720,1065,forecast,199,Ground truth,7.668000221252441
ETTm1,720,1065,forecast,200,Ground truth,7.668000221252441
ETTm1,720,1065,forecast,201,Ground truth,7.456999778747559
ETTm1,720,1065,forecast,202,Ground truth,7.597001075744629
ETTm1,720,1065,forecast,203,Ground truth,7.809000015258789
ETTm1,720,1065,forecast,204,Ground truth,8.020000457763672
ETTm1,720,1065,forecast,205,Ground truth,8.020000457763672
ETTm1,720,1065,forecast,206,Ground truth,7.878999710083008
ETTm1,720,1065,forecast,207,Ground truth,8.15999984741211
ETTm1,720,1065,forecast,208,Ground truth,8.020000457763672
ETTm1,720,1065,forecast,209,Ground truth,7.73799991607666
ETTm1,720,1065,forecast,210,Ground truth,8.09000015258789
ETTm1,720,1065,forecast,211,Ground truth,8.230999946594238
ETTm1,720,1065,forecast,212,Ground truth,8.15999984741211
ETTm1,720,1065,forecast,213,Ground truth,8.652999877929688
ETTm1,720,1065,forecast,214,Ground truth,8.442000389099121
ETTm1,720,1065,forecast,215,Ground truth,8.300999641418457
ETTm1,720,1065,forecast,216,Ground truth,8.300999641418457
ETTm1,720,1065,forecast,217,Ground truth,8.371000289916992
ETTm1,720,1065,forecast,218,Ground truth,8.300999641418457
ETTm1,720,1065,forecast,219,Ground truth,8.581999778747559
ETTm1,720,1065,forecast,220,Ground truth,8.371000289916992
ETTm1,720,1065,forecast,221,Ground truth,9.145000457763672
ETTm1,720,1065,forecast,222,Ground truth,9.918999671936035
ETTm1,720,1065,forecast,223,Ground truth,10.199999809265137
ETTm1,720,1065,forecast,224,Ground truth,10.41100025177002
ETTm1,720,1065,forecast,225,Ground truth,10.904000282287598
ETTm1,720,1065,forecast,226,Ground truth,10.833000183105469
ETTm1,720,1065,forecast,227,Ground truth,10.692999839782715
ETTm1,720,1065,forecast,228,Ground truth,10.621999740600586
ETTm1,720,1065,forecast,229,Ground truth,10.552000045776367
ETTm1,720,1065,forecast,230,Ground truth,11.043999671936035
ETTm1,720,1065,forecast,231,Ground truth,10.552000045776367
ETTm1,720,1065,forecast,232,Ground truth,10.482000350952148
ETTm1,720,1065,forecast,233,Ground truth,11.1850004196167
ETTm1,720,1065,forecast,234,Ground truth,11.326000213623047
ETTm1,720,1065,forecast,235,Ground truth,12.029000282287598
ETTm1,720,1065,forecast,236,Ground truth,12.451000213623047
ETTm1,720,1065,forecast,237,Ground truth,12.451000213623047
ETTm1,720,1065,forecast,238,Ground truth,12.592000007629395
ETTm1,720,1065,forecast,239,Ground truth,12.944000244140625
ETTm1,720,1065,forecast,240,Ground truth,11.888999938964844
ETTm1,720,1065,forecast,241,Ground truth,12.310999870300293
ETTm1,720,1065,forecast,242,Ground truth,12.592000007629395
ETTm1,720,1065,forecast,243,Ground truth,12.803000450134277
ETTm1,720,1065,forecast,244,Ground truth,12.87399959564209
ETTm1,720,1065,forecast,245,Ground truth,12.803000450134277
ETTm1,720,1065,forecast,246,Ground truth,12.592000007629395
ETTm1,720,1065,forecast,247,Ground truth,13.085000038146973
ETTm1,720,1065,forecast,248,Ground truth,12.803000450134277
ETTm1,720,1065,forecast,249,Ground truth,12.170000076293945
ETTm1,720,1065,forecast,250,Ground truth,12.380999565124512
ETTm1,720,1065,forecast,251,Ground truth,12.310999870300293
ETTm1,720,1065,forecast,252,Ground truth,11.958999633789062
ETTm1,720,1065,forecast,253,Ground truth,11.817999839782715
ETTm1,720,1065,forecast,254,Ground truth,11.536999702453613
ETTm1,720,1065,forecast,255,Ground truth,11.395999908447266
ETTm1,720,1065,forecast,256,Ground truth,11.1850004196167
ETTm1,720,1065,forecast,257,Ground truth,11.043999671936035
ETTm1,720,1065,forecast,258,Ground truth,11.043999671936035
ETTm1,720,1065,forecast,259,Ground truth,10.973999977111816
ETTm1,720,1065,forecast,260,Ground truth,10.973999977111816
ETTm1,720,1065,forecast,261,Ground truth,11.114999771118164
ETTm1,720,1065,forecast,262,Ground truth,11.1850004196167
ETTm1,720,1065,forecast,263,Ground truth,11.326000213623047
ETTm1,720,1065,forecast,264,Ground truth,11.326000213623047
ETTm1,720,1065,forecast,265,Ground truth,11.326000213623047
ETTm1,720,1065,forecast,266,Ground truth,10.904000282287598
ETTm1,720,1065,forecast,267,Ground truth,10.692999839782715
ETTm1,720,1065,forecast,268,Ground truth,10.833000183105469
ETTm1,720,1065,forecast,269,Ground truth,10.621999740600586
ETTm1,720,1065,forecast,270,Ground truth,10.552000045776367
