dataset,horizon,origin,input_length,step,phase,series,value_standardized
ETTh1,96,895,96,41,input,S-Mamba,-1.1228978633880615
ETTh1,96,895,96,42,input,S-Mamba,-1.0616543292999268
ETTh1,96,895,96,43,input,S-Mamba,-1.0386607646942139
ETTh1,96,895,96,44,input,S-Mamba,-1.0155583620071411
ETTh1,96,895,96,45,input,S-Mamba,-1.0003019571304321
ETTh1,96,895,96,46,input,S-Mamba,-1.03092360496521
ETTh1,96,895,96,47,input,S-Mamba,-1.0003019571304321
ETTh1,96,895,96,48,input,S-Mamba,-0.9695712327957153
ETTh1,96,895,96,49,input,S-Mamba,-1.0003019571304321
ETTh1,96,895,96,50,input,S-Mamba,-1.0692825317382812
ETTh1,96,895,96,51,input,S-Mamba,-1.0999042987823486
ETTh1,96,895,96,52,input,S-Mamba,-1.0462889671325684
ETTh1,96,895,96,53,input,S-Mamba,-1.0539171695709229
ETTh1,96,895,96,54,input,S-Mamba,-1.0539171695709229
ETTh1,96,895,96,55,input,S-Mamba,-0.9925647377967834
ETTh1,96,895,96,56,input,S-Mamba,-0.9313213229179382
ETTh1,96,895,96,57,input,S-Mamba,-0.8623406887054443
ETTh1,96,895,96,58,input,S-Mamba,-0.8623406887054443
ETTh1,96,895,96,59,input,S-Mamba,-0.938949465751648
ETTh1,96,895,96,60,input,S-Mamba,-0.9695712327957153
ETTh1,96,895,96,61,input,S-Mamba,-1.0155583620071411
ETTh1,96,895,96,62,input,S-Mamba,-1.023295521736145
ETTh1,96,895,96,63,input,S-Mamba,-0.984936535358429
ETTh1,96,895,96,64,input,S-Mamba,-1.007930040359497
ETTh1,96,895,96,65,input,S-Mamba,-0.984936535358429
ETTh1,96,895,96,66,input,S-Mamba,-1.0539171695709229
ETTh1,96,895,96,67,input,S-Mamba,-0.9695712327957153
ETTh1,96,895,96,68,input,S-Mamba,-1.0155583620071411
ETTh1,96,895,96,69,input,S-Mamba,-1.306955099105835
ETTh1,96,895,96,70,input,S-Mamba,-1.299217939376831
ETTh1,96,895,96,71,input,S-Mamba,-1.3299486637115479
ETTh1,96,895,96,72,input,S-Mamba,-1.3605703115463257
ETTh1,96,895,96,73,input,S-Mamba,-1.3375768661499023
ETTh1,96,895,96,74,input,S-Mamba,-1.3605703115463257
ETTh1,96,895,96,75,input,S-Mamba,-1.3375768661499023
ETTh1,96,895,96,76,input,S-Mamba,-1.375935673713684
ETTh1,96,895,96,77,input,S-Mamba,-1.3375768661499023
ETTh1,96,895,96,78,input,S-Mamba,-1.3681985139846802
ETTh1,96,895,96,79,input,S-Mamba,-1.322211503982544
ETTh1,96,895,96,80,input,S-Mamba,-1.3529422283172607
ETTh1,96,895,96,81,input,S-Mamba,-1.3299486637115479
ETTh1,96,895,96,82,input,S-Mamba,-1.391192078590393
ETTh1,96,895,96,83,input,S-Mamba,-1.4142946004867554
ETTh1,96,895,96,84,input,S-Mamba,-1.4142946004867554
ETTh1,96,895,96,85,input,S-Mamba,-1.4219228029251099
ETTh1,96,895,96,86,input,S-Mamba,-1.391192078590393
ETTh1,96,895,96,87,input,S-Mamba,-1.4372881650924683
ETTh1,96,895,96,88,input,S-Mamba,-1.4832751750946045
ETTh1,96,895,96,89,input,S-Mamba,-1.4525445699691772
ETTh1,96,895,96,90,input,S-Mamba,-1.4755380153656006
ETTh1,96,895,96,91,input,S-Mamba,-1.490903377532959
ETTh1,96,895,96,92,input,S-Mamba,-1.6748517751693726
ETTh1,96,895,96,93,input,S-Mamba,-1.6902170181274414
ETTh1,96,895,96,94,input,S-Mamba,-1.590614676475525
ETTh1,96,895,96,95,input,S-Mamba,-1.5675121545791626
ETTh1,96,895,96,96,forecast,S-Mamba,-1.5426383018493652
ETTh1,96,895,96,97,forecast,S-Mamba,-1.4837111234664917
ETTh1,96,895,96,98,forecast,S-Mamba,-1.4541358947753906
ETTh1,96,895,96,99,forecast,S-Mamba,-1.4487568140029907
ETTh1,96,895,96,100,forecast,S-Mamba,-1.373537302017212
ETTh1,96,895,96,101,forecast,S-Mamba,-1.3295464515686035
ETTh1,96,895,96,102,forecast,S-Mamba,-1.3120328187942505
ETTh1,96,895,96,103,forecast,S-Mamba,-1.2449827194213867
ETTh1,96,895,96,104,forecast,S-Mamba,-1.2364016771316528
ETTh1,96,895,96,105,forecast,S-Mamba,-1.2310798168182373
ETTh1,96,895,96,106,forecast,S-Mamba,-1.250848412513733
ETTh1,96,895,96,107,forecast,S-Mamba,-1.279932975769043
ETTh1,96,895,96,108,forecast,S-Mamba,-1.2750061750411987
ETTh1,96,895,96,109,forecast,S-Mamba,-1.3027913570404053
ETTh1,96,895,96,110,forecast,S-Mamba,-1.377610683441162
ETTh1,96,895,96,111,forecast,S-Mamba,-1.4066388607025146
ETTh1,96,895,96,112,forecast,S-Mamba,-1.4028936624526978
ETTh1,96,895,96,113,forecast,S-Mamba,-1.3989813327789307
ETTh1,96,895,96,114,forecast,S-Mamba,-1.4620862007141113
ETTh1,96,895,96,115,forecast,S-Mamba,-1.4233274459838867
ETTh1,96,895,96,116,forecast,S-Mamba,-1.4003807306289673
ETTh1,96,895,96,117,forecast,S-Mamba,-1.4566519260406494
ETTh1,96,895,96,118,forecast,S-Mamba,-1.549929141998291
ETTh1,96,895,96,119,forecast,S-Mamba,-1.5088276863098145
ETTh1,96,895,96,120,forecast,S-Mamba,-1.4383147954940796
ETTh1,96,895,96,121,forecast,S-Mamba,-1.446648359298706
ETTh1,96,895,96,122,forecast,S-Mamba,-1.4178420305252075
ETTh1,96,895,96,123,forecast,S-Mamba,-1.3898520469665527
ETTh1,96,895,96,124,forecast,S-Mamba,-1.3499327898025513
ETTh1,96,895,96,125,forecast,S-Mamba,-1.358598232269287
ETTh1,96,895,96,126,forecast,S-Mamba,-1.270668864250183
ETTh1,96,895,96,127,forecast,S-Mamba,-1.292643666267395
ETTh1,96,895,96,128,forecast,S-Mamba,-1.2664214372634888
ETTh1,96,895,96,129,forecast,S-Mamba,-1.269533395767212
ETTh1,96,895,96,130,forecast,S-Mamba,-1.2476975917816162
ETTh1,96,895,96,131,forecast,S-Mamba,-1.28227961063385
ETTh1,96,895,96,132,forecast,S-Mamba,-1.3281677961349487
ETTh1,96,895,96,133,forecast,S-Mamba,-1.367386817932129
ETTh1,96,895,96,134,forecast,S-Mamba,-1.4169892072677612
ETTh1,96,895,96,135,forecast,S-Mamba,-1.453141689300537
ETTh1,96,895,96,136,forecast,S-Mamba,-1.3806962966918945
ETTh1,96,895,96,137,forecast,S-Mamba,-1.3411508798599243
ETTh1,96,895,96,138,forecast,S-Mamba,-1.4012504816055298
ETTh1,96,895,96,139,forecast,S-Mamba,-1.3740234375
ETTh1,96,895,96,140,forecast,S-Mamba,-1.4209589958190918
ETTh1,96,895,96,141,forecast,S-Mamba,-1.4575785398483276
ETTh1,96,895,96,142,forecast,S-Mamba,-1.4189685583114624
ETTh1,96,895,96,143,forecast,S-Mamba,-1.4429571628570557
ETTh1,96,895,96,144,forecast,S-Mamba,-1.4325857162475586
ETTh1,96,895,96,145,forecast,S-Mamba,-1.4272860288619995
ETTh1,96,895,96,146,forecast,S-Mamba,-1.408502221107483
ETTh1,96,895,96,147,forecast,S-Mamba,-1.3860310316085815
ETTh1,96,895,96,148,forecast,S-Mamba,-1.3818501234054565
ETTh1,96,895,96,149,forecast,S-Mamba,-1.3099788427352905
ETTh1,96,895,96,150,forecast,S-Mamba,-1.2867437601089478
ETTh1,96,895,96,151,forecast,S-Mamba,-1.233306646347046
ETTh1,96,895,96,152,forecast,S-Mamba,-1.2614719867706299
ETTh1,96,895,96,153,forecast,S-Mamba,-1.2179111242294312
ETTh1,96,895,96,154,forecast,S-Mamba,-1.254124402999878
ETTh1,96,895,96,155,forecast,S-Mamba,-1.2965431213378906
ETTh1,96,895,96,156,forecast,S-Mamba,-1.291325330734253
ETTh1,96,895,96,157,forecast,S-Mamba,-1.3364298343658447
ETTh1,96,895,96,158,forecast,S-Mamba,-1.338088870048523
ETTh1,96,895,96,159,forecast,S-Mamba,-1.330855131149292
ETTh1,96,895,96,160,forecast,S-Mamba,-1.3164669275283813
ETTh1,96,895,96,161,forecast,S-Mamba,-1.3284932374954224
ETTh1,96,895,96,162,forecast,S-Mamba,-1.3852875232696533
ETTh1,96,895,96,163,forecast,S-Mamba,-1.4236118793487549
ETTh1,96,895,96,164,forecast,S-Mamba,-1.3874492645263672
ETTh1,96,895,96,165,forecast,S-Mamba,-1.4188179969787598
ETTh1,96,895,96,166,forecast,S-Mamba,-1.4686232805252075
ETTh1,96,895,96,167,forecast,S-Mamba,-1.4526405334472656
ETTh1,96,895,96,168,forecast,S-Mamba,-1.447716236114502
ETTh1,96,895,96,169,forecast,S-Mamba,-1.4224529266357422
ETTh1,96,895,96,170,forecast,S-Mamba,-1.3900812864303589
ETTh1,96,895,96,171,forecast,S-Mamba,-1.4006829261779785
ETTh1,96,895,96,172,forecast,S-Mamba,-1.434232473373413
ETTh1,96,895,96,173,forecast,S-Mamba,-1.3760474920272827
ETTh1,96,895,96,174,forecast,S-Mamba,-1.3149381875991821
ETTh1,96,895,96,175,forecast,S-Mamba,-1.2783225774765015
ETTh1,96,895,96,176,forecast,S-Mamba,-1.2815591096878052
ETTh1,96,895,96,177,forecast,S-Mamba,-1.238770842552185
ETTh1,96,895,96,178,forecast,S-Mamba,-1.285670518875122
ETTh1,96,895,96,179,forecast,S-Mamba,-1.3431906700134277
ETTh1,96,895,96,180,forecast,S-Mamba,-1.3208173513412476
ETTh1,96,895,96,181,forecast,S-Mamba,-1.3633252382278442
ETTh1,96,895,96,182,forecast,S-Mamba,-1.397029161453247
ETTh1,96,895,96,183,forecast,S-Mamba,-1.4312103986740112
ETTh1,96,895,96,184,forecast,S-Mamba,-1.3872933387756348
ETTh1,96,895,96,185,forecast,S-Mamba,-1.4329280853271484
ETTh1,96,895,96,186,forecast,S-Mamba,-1.4499324560165405
ETTh1,96,895,96,187,forecast,S-Mamba,-1.3952608108520508
ETTh1,96,895,96,188,forecast,S-Mamba,-1.4315290451049805
ETTh1,96,895,96,189,forecast,S-Mamba,-1.4639127254486084
ETTh1,96,895,96,190,forecast,S-Mamba,-1.4896388053894043
ETTh1,96,895,96,191,forecast,S-Mamba,-1.4855562448501587
ETTh1,96,895,96,0,input,iTransformer,-1.115269660949707
ETTh1,96,895,96,1,input,iTransformer,-1.0462889671325684
ETTh1,96,895,96,2,input,iTransformer,-1.1076414585113525
ETTh1,96,895,96,3,input,iTransformer,-1.03092360496521
ETTh1,96,895,96,4,input,iTransformer,-1.115269660949707
ETTh1,96,895,96,5,input,iTransformer,-1.0155583620071411
ETTh1,96,895,96,6,input,iTransformer,-0.8009882569313049
ETTh1,96,895,96,7,input,iTransformer,-0.777994692325592
ETTh1,96,895,96,8,input,iTransformer,-0.8009882569313049
ETTh1,96,895,96,9,input,iTransformer,-0.8393471837043762
ETTh1,96,895,96,10,input,iTransformer,-0.9465776681900024
ETTh1,96,895,96,11,input,iTransformer,-1.0922760963439941
ETTh1,96,895,96,12,input,iTransformer,-1.1766220331192017
ETTh1,96,895,96,13,input,iTransformer,-1.2456027269363403
ETTh1,96,895,96,14,input,iTransformer,-1.2915897369384766
ETTh1,96,895,96,15,input,iTransformer,-1.3299486637115479
ETTh1,96,895,96,16,input,iTransformer,-1.3605703115463257
ETTh1,96,895,96,17,input,iTransformer,-1.4065574407577515
ETTh1,96,895,96,18,input,iTransformer,-1.4219228029251099
ETTh1,96,895,96,19,input,iTransformer,-1.4602817296981812
ETTh1,96,895,96,20,input,iTransformer,-1.4602817296981812
ETTh1,96,895,96,21,input,iTransformer,-1.4832751750946045
ETTh1,96,895,96,22,input,iTransformer,-1.5062687397003174
ETTh1,96,895,96,23,input,iTransformer,-1.490903377532959
ETTh1,96,895,96,24,input,iTransformer,-1.4985315799713135
ETTh1,96,895,96,25,input,iTransformer,-1.4602817296981812
ETTh1,96,895,96,26,input,iTransformer,-1.4295510053634644
ETTh1,96,895,96,27,input,iTransformer,-1.4065574407577515
ETTh1,96,895,96,28,input,iTransformer,-1.3375768661499023
ETTh1,96,895,96,29,input,iTransformer,-1.3145833015441895
ETTh1,96,895,96,30,input,iTransformer,-1.1458913087844849
ETTh1,96,895,96,31,input,iTransformer,-1.1536285877227783
ETTh1,96,895,96,32,input,iTransformer,-1.1612566709518433
ETTh1,96,895,96,33,input,iTransformer,-1.1536285877227783
ETTh1,96,895,96,34,input,iTransformer,-1.0539171695709229
ETTh1,96,895,96,35,input,iTransformer,-1.1076414585113525
ETTh1,96,895,96,36,input,iTransformer,-1.1382631063461304
ETTh1,96,895,96,37,input,iTransformer,-1.1612566709518433
ETTh1,96,895,96,38,input,iTransformer,-1.1842502355575562
ETTh1,96,895,96,39,input,iTransformer,-1.1688848733901978
ETTh1,96,895,96,40,input,iTransformer,-1.1612566709518433
ETTh1,96,895,96,41,input,iTransformer,-1.1228978633880615
ETTh1,96,895,96,42,input,iTransformer,-1.0616543292999268
ETTh1,96,895,96,43,input,iTransformer,-1.0386607646942139
ETTh1,96,895,96,44,input,iTransformer,-1.0155583620071411
ETTh1,96,895,96,45,input,iTransformer,-1.0003019571304321
ETTh1,96,895,96,46,input,iTransformer,-1.03092360496521
ETTh1,96,895,96,47,input,iTransformer,-1.0003019571304321
ETTh1,96,895,96,48,input,iTransformer,-0.9695712327957153
ETTh1,96,895,96,49,input,iTransformer,-1.0003019571304321
ETTh1,96,895,96,50,input,iTransformer,-1.0692825317382812
ETTh1,96,895,96,51,input,iTransformer,-1.0999042987823486
ETTh1,96,895,96,52,input,iTransformer,-1.0462889671325684
ETTh1,96,895,96,53,input,iTransformer,-1.0539171695709229
ETTh1,96,895,96,54,input,iTransformer,-1.0539171695709229
ETTh1,96,895,96,55,input,iTransformer,-0.9925647377967834
ETTh1,96,895,96,56,input,iTransformer,-0.9313213229179382
ETTh1,96,895,96,57,input,iTransformer,-0.8623406887054443
ETTh1,96,895,96,58,input,iTransformer,-0.8623406887054443
ETTh1,96,895,96,59,input,iTransformer,-0.938949465751648
ETTh1,96,895,96,60,input,iTransformer,-0.9695712327957153
ETTh1,96,895,96,61,input,iTransformer,-1.0155583620071411
ETTh1,96,895,96,62,input,iTransformer,-1.023295521736145
ETTh1,96,895,96,63,input,iTransformer,-0.984936535358429
ETTh1,96,895,96,64,input,iTransformer,-1.007930040359497
ETTh1,96,895,96,65,input,iTransformer,-0.984936535358429
ETTh1,96,895,96,66,input,iTransformer,-1.0539171695709229
ETTh1,96,895,96,67,input,iTransformer,-0.9695712327957153
ETTh1,96,895,96,68,input,iTransformer,-1.0155583620071411
ETTh1,96,895,96,69,input,iTransformer,-1.306955099105835
ETTh1,96,895,96,70,input,iTransformer,-1.299217939376831
ETTh1,96,895,96,71,input,iTransformer,-1.3299486637115479
ETTh1,96,895,96,72,input,iTransformer,-1.3605703115463257
ETTh1,96,895,96,73,input,iTransformer,-1.3375768661499023
ETTh1,96,895,96,74,input,iTransformer,-1.3605703115463257
ETTh1,96,895,96,75,input,iTransformer,-1.3375768661499023
ETTh1,96,895,96,76,input,iTransformer,-1.375935673713684
ETTh1,96,895,96,77,input,iTransformer,-1.3375768661499023
ETTh1,96,895,96,78,input,iTransformer,-1.3681985139846802
ETTh1,96,895,96,79,input,iTransformer,-1.322211503982544
ETTh1,96,895,96,80,input,iTransformer,-1.3529422283172607
ETTh1,96,895,96,81,input,iTransformer,-1.3299486637115479
ETTh1,96,895,96,82,input,iTransformer,-1.391192078590393
ETTh1,96,895,96,83,input,iTransformer,-1.4142946004867554
ETTh1,96,895,96,84,input,iTransformer,-1.4142946004867554
ETTh1,96,895,96,85,input,iTransformer,-1.4219228029251099
ETTh1,96,895,96,86,input,iTransformer,-1.391192078590393
ETTh1,96,895,96,87,input,iTransformer,-1.4372881650924683
ETTh1,96,895,96,88,input,iTransformer,-1.4832751750946045
ETTh1,96,895,96,89,input,iTransformer,-1.4525445699691772
ETTh1,96,895,96,90,input,iTransformer,-1.4755380153656006
ETTh1,96,895,96,91,input,iTransformer,-1.490903377532959
ETTh1,96,895,96,92,input,iTransformer,-1.6748517751693726
ETTh1,96,895,96,93,input,iTransformer,-1.6902170181274414
ETTh1,96,895,96,94,input,iTransformer,-1.590614676475525
ETTh1,96,895,96,95,input,iTransformer,-1.5675121545791626
ETTh1,96,895,96,96,forecast,iTransformer,-1.5472756624221802
ETTh1,96,895,96,97,forecast,iTransformer,-1.503812551498413
ETTh1,96,895,96,98,forecast,iTransformer,-1.4565930366516113
ETTh1,96,895,96,99,forecast,iTransformer,-1.4219571352005005
ETTh1,96,895,96,100,forecast,iTransformer,-1.358567476272583
ETTh1,96,895,96,101,forecast,iTransformer,-1.3042330741882324
ETTh1,96,895,96,102,forecast,iTransformer,-1.205126404762268
ETTh1,96,895,96,103,forecast,iTransformer,-1.2178186178207397
ETTh1,96,895,96,104,forecast,iTransformer,-1.15623140335083
ETTh1,96,895,96,105,forecast,iTransformer,-1.1773717403411865
ETTh1,96,895,96,106,forecast,iTransformer,-1.191085696220398
ETTh1,96,895,96,107,forecast,iTransformer,-1.251839280128479
ETTh1,96,895,96,108,forecast,iTransformer,-1.2536375522613525
ETTh1,96,895,96,109,forecast,iTransformer,-1.26213800907135
ETTh1,96,895,96,110,forecast,iTransformer,-1.2789572477340698
ETTh1,96,895,96,111,forecast,iTransformer,-1.3362678289413452
ETTh1,96,895,96,112,forecast,iTransformer,-1.4120148420333862
ETTh1,96,895,96,113,forecast,iTransformer,-1.4240782260894775
ETTh1,96,895,96,114,forecast,iTransformer,-1.4511111974716187
ETTh1,96,895,96,115,forecast,iTransformer,-1.4424651861190796
ETTh1,96,895,96,116,forecast,iTransformer,-1.4776140451431274
ETTh1,96,895,96,117,forecast,iTransformer,-1.4934042692184448
ETTh1,96,895,96,118,forecast,iTransformer,-1.4865963459014893
ETTh1,96,895,96,119,forecast,iTransformer,-1.4799940586090088
ETTh1,96,895,96,120,forecast,iTransformer,-1.5046290159225464
ETTh1,96,895,96,121,forecast,iTransformer,-1.4850622415542603
ETTh1,96,895,96,122,forecast,iTransformer,-1.432916522026062
ETTh1,96,895,96,123,forecast,iTransformer,-1.4114445447921753
ETTh1,96,895,96,124,forecast,iTransformer,-1.4123722314834595
ETTh1,96,895,96,125,forecast,iTransformer,-1.3104033470153809
ETTh1,96,895,96,126,forecast,iTransformer,-1.2497258186340332
ETTh1,96,895,96,127,forecast,iTransformer,-1.1999568939208984
ETTh1,96,895,96,128,forecast,iTransformer,-1.2095566987991333
ETTh1,96,895,96,129,forecast,iTransformer,-1.1973798274993896
ETTh1,96,895,96,130,forecast,iTransformer,-1.186265230178833
ETTh1,96,895,96,131,forecast,iTransformer,-1.259604811668396
ETTh1,96,895,96,132,forecast,iTransformer,-1.2259832620620728
ETTh1,96,895,96,133,forecast,iTransformer,-1.29963219165802
ETTh1,96,895,96,134,forecast,iTransformer,-1.3371057510375977
ETTh1,96,895,96,135,forecast,iTransformer,-1.3050453662872314
ETTh1,96,895,96,136,forecast,iTransformer,-1.4151370525360107
ETTh1,96,895,96,137,forecast,iTransformer,-1.3752046823501587
ETTh1,96,895,96,138,forecast,iTransformer,-1.4158071279525757
ETTh1,96,895,96,139,forecast,iTransformer,-1.4027841091156006
ETTh1,96,895,96,140,forecast,iTransformer,-1.429993748664856
ETTh1,96,895,96,141,forecast,iTransformer,-1.4664497375488281
ETTh1,96,895,96,142,forecast,iTransformer,-1.4514696598052979
ETTh1,96,895,96,143,forecast,iTransformer,-1.3858877420425415
ETTh1,96,895,96,144,forecast,iTransformer,-1.4328932762145996
ETTh1,96,895,96,145,forecast,iTransformer,-1.449914574623108
ETTh1,96,895,96,146,forecast,iTransformer,-1.386487364768982
ETTh1,96,895,96,147,forecast,iTransformer,-1.3520760536193848
ETTh1,96,895,96,148,forecast,iTransformer,-1.2965267896652222
ETTh1,96,895,96,149,forecast,iTransformer,-1.2696449756622314
ETTh1,96,895,96,150,forecast,iTransformer,-1.1880276203155518
ETTh1,96,895,96,151,forecast,iTransformer,-1.191412329673767
ETTh1,96,895,96,152,forecast,iTransformer,-1.1453261375427246
ETTh1,96,895,96,153,forecast,iTransformer,-1.1666591167449951
ETTh1,96,895,96,154,forecast,iTransformer,-1.1781830787658691
ETTh1,96,895,96,155,forecast,iTransformer,-1.1891213655471802
ETTh1,96,895,96,156,forecast,iTransformer,-1.2448978424072266
ETTh1,96,895,96,157,forecast,iTransformer,-1.241592288017273
ETTh1,96,895,96,158,forecast,iTransformer,-1.3240175247192383
ETTh1,96,895,96,159,forecast,iTransformer,-1.3005772829055786
ETTh1,96,895,96,160,forecast,iTransformer,-1.414294719696045
ETTh1,96,895,96,161,forecast,iTransformer,-1.35205078125
ETTh1,96,895,96,162,forecast,iTransformer,-1.349892020225525
ETTh1,96,895,96,163,forecast,iTransformer,-1.3832097053527832
ETTh1,96,895,96,164,forecast,iTransformer,-1.410632848739624
ETTh1,96,895,96,165,forecast,iTransformer,-1.4098516702651978
ETTh1,96,895,96,166,forecast,iTransformer,-1.4272949695587158
ETTh1,96,895,96,167,forecast,iTransformer,-1.4313716888427734
ETTh1,96,895,96,168,forecast,iTransformer,-1.4512083530426025
ETTh1,96,895,96,169,forecast,iTransformer,-1.4074653387069702
ETTh1,96,895,96,170,forecast,iTransformer,-1.3215291500091553
ETTh1,96,895,96,171,forecast,iTransformer,-1.3225849866867065
ETTh1,96,895,96,172,forecast,iTransformer,-1.3344764709472656
ETTh1,96,895,96,173,forecast,iTransformer,-1.2852011919021606
ETTh1,96,895,96,174,forecast,iTransformer,-1.2375532388687134
ETTh1,96,895,96,175,forecast,iTransformer,-1.1678485870361328
ETTh1,96,895,96,176,forecast,iTransformer,-1.186342716217041
ETTh1,96,895,96,177,forecast,iTransformer,-1.2356749773025513
ETTh1,96,895,96,178,forecast,iTransformer,-1.2042702436447144
ETTh1,96,895,96,179,forecast,iTransformer,-1.2379966974258423
ETTh1,96,895,96,180,forecast,iTransformer,-1.2585948705673218
ETTh1,96,895,96,181,forecast,iTransformer,-1.2455846071243286
ETTh1,96,895,96,182,forecast,iTransformer,-1.320648193359375
ETTh1,96,895,96,183,forecast,iTransformer,-1.3252863883972168
ETTh1,96,895,96,184,forecast,iTransformer,-1.3918845653533936
ETTh1,96,895,96,185,forecast,iTransformer,-1.3973228931427002
ETTh1,96,895,96,186,forecast,iTransformer,-1.420724630355835
ETTh1,96,895,96,187,forecast,iTransformer,-1.4742201566696167
ETTh1,96,895,96,188,forecast,iTransformer,-1.4639806747436523
ETTh1,96,895,96,189,forecast,iTransformer,-1.4610331058502197
ETTh1,96,895,96,190,forecast,iTransformer,-1.440398931503296
ETTh1,96,895,96,191,forecast,iTransformer,-1.44906747341156
ETTh1,96,895,96,0,input,TimeMixer,-1.115269660949707
ETTh1,96,895,96,1,input,TimeMixer,-1.0462889671325684
ETTh1,96,895,96,2,input,TimeMixer,-1.1076414585113525
ETTh1,96,895,96,3,input,TimeMixer,-1.03092360496521
ETTh1,96,895,96,4,input,TimeMixer,-1.115269660949707
ETTh1,96,895,96,5,input,TimeMixer,-1.0155583620071411
ETTh1,96,895,96,6,input,TimeMixer,-0.8009882569313049
ETTh1,96,895,96,7,input,TimeMixer,-0.777994692325592
ETTh1,96,895,96,8,input,TimeMixer,-0.8009882569313049
ETTh1,96,895,96,9,input,TimeMixer,-0.8393471837043762
ETTh1,96,895,96,10,input,TimeMixer,-0.9465776681900024
ETTh1,96,895,96,11,input,TimeMixer,-1.0922760963439941
ETTh1,96,895,96,12,input,TimeMixer,-1.1766220331192017
ETTh1,96,895,96,13,input,TimeMixer,-1.2456027269363403
ETTh1,96,895,96,14,input,TimeMixer,-1.2915897369384766
ETTh1,96,895,96,15,input,TimeMixer,-1.3299486637115479
