dataset,horizon,model,model_slug,origin,target,output,formal_record,command_source,record_chain,command
ETTh2,720,iTransformer,itransformer,408,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_itransformer.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/itransformer_etth2_sl336_pl720_s2021.json,formal_seed2021_record,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/itransformer_etth2_sl336_pl720_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTh2.csv"", ""--model_id"", ""itransformer_etth2_sl336_pl720_s2021"", ""--model"", ""iTransformer"", ""--seed"", ""2021"", ""--data"", ""ETTh2"", ""--features"", ""M"", ""--target"", ""OT"", ""--freq"", ""h"", ""--seq_len"", ""336"", ""--label_len"", ""48"", ""--pred_len"", ""720"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--d_model"", ""128"", ""--d_ff"", ""128"", ""--n_heads"", ""8"", ""--e_layers"", ""2"", ""--d_layers"", ""1"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""10"", ""--patience"", ""3"", ""--lradj"", ""type1"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""itransformer_etth2_sl336_pl720_s2021"", ""--itr"", ""1"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/logs/q2_main_baselines/checkpoints"", ""--test_after_train"", ""1"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_itransformer.npz"", ""--forecast_export_origin"", ""408"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
ETTh2,720,TimeMixer,timemixer,408,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_timemixer.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/timemixer_etth2_sl336_pl720_s2021.json,formal_seed2021_record,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/timemixer_etth2_sl336_pl720_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTh2.csv"", ""--model_id"", ""timemixer_etth2_sl336_pl720_s2021"", ""--model"", ""TimeMixer"", ""--seed"", ""2021"", ""--data"", ""ETTh2"", ""--features"", ""M"", ""--target"", ""OT"", ""--freq"", ""h"", ""--seq_len"", ""336"", ""--label_len"", ""0"", ""--pred_len"", ""720"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--d_model"", ""16"", ""--d_ff"", ""32"", ""--n_heads"", ""4"", ""--e_layers"", ""2"", ""--d_layers"", ""1"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""0.01"", ""--train_epochs"", ""10"", ""--patience"", ""10"", ""--lradj"", ""type1"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""timemixer_etth2_sl336_pl720_s2021"", ""--itr"", ""1"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/logs/q2_main_baselines/checkpoints"", ""--test_after_train"", ""1"", ""--down_sampling_layers"", ""3"", ""--down_sampling_window"", ""2"", ""--down_sampling_method"", ""avg"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_timemixer.npz"", ""--forecast_export_origin"", ""408"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
ETTh2,720,MSGNet,msgnet,408,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_msgnet.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/msgnet_etth2_sl336_pl720_s2021.json,formal_seed2021_record,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/msgnet_etth2_sl336_pl720_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTh2.csv"", ""--model_id"", ""msgnet_etth2_sl336_pl720_s2021"", ""--model"", ""MSGNet"", ""--seed"", ""2021"", ""--data"", ""ETTh2"", ""--features"", ""M"", ""--target"", ""OT"", ""--freq"", ""h"", ""--seq_len"", ""336"", ""--label_len"", ""48"", ""--pred_len"", ""720"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--d_model"", ""16"", ""--d_ff"", ""32"", ""--n_heads"", ""4"", ""--e_layers"", ""2"", ""--d_layers"", ""1"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""10"", ""--patience"", ""3"", ""--lradj"", ""type1"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""msgnet_etth2_sl336_pl720_s2021"", ""--itr"", ""1"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/logs/q2_main_baselines/checkpoints"", ""--test_after_train"", ""1"", ""--top_k"", ""5"", ""--conv_channel"", ""32"", ""--skip_channel"", ""32"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_msgnet.npz"", ""--forecast_export_origin"", ""408"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
ETTh2,720,PatchTST,patchtst,408,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_patchtst.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/patchtst_etth2_sl336_pl720_s2021.json,formal_seed2021_record,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/patchtst_etth2_sl336_pl720_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTh2.csv"", ""--model_id"", ""patchtst_etth2_sl336_pl720_s2021"", ""--model"", ""PatchTST"", ""--seed"", ""2021"", ""--data"", ""ETTh2"", ""--features"", ""M"", ""--target"", ""OT"", ""--freq"", ""h"", ""--seq_len"", ""336"", ""--label_len"", ""48"", ""--pred_len"", ""720"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--d_model"", ""512"", ""--d_ff"", ""2048"", ""--n_heads"", ""4"", ""--e_layers"", ""3"", ""--d_layers"", ""1"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""10"", ""--patience"", ""3"", ""--lradj"", ""type1"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""patchtst_etth2_sl336_pl720_s2021"", ""--itr"", ""1"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/logs/q2_main_baselines/checkpoints"", ""--test_after_train"", ""1"", ""--patch_len"", ""16"", ""--stride"", ""8"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_patchtst.npz"", ""--forecast_export_origin"", ""408"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
ETTh2,720,TimesNet,timesnet,408,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_timesnet.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/timesnet_etth2_sl336_pl720_s2021.json,formal_seed2021_record,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/timesnet_etth2_sl336_pl720_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTh2.csv"", ""--model_id"", ""timesnet_etth2_sl336_pl720_s2021"", ""--model"", ""TimesNet"", ""--seed"", ""2021"", ""--data"", ""ETTh2"", ""--features"", ""M"", ""--target"", ""OT"", ""--freq"", ""h"", ""--seq_len"", ""336"", ""--label_len"", ""48"", ""--pred_len"", ""720"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--d_model"", ""32"", ""--d_ff"", ""32"", ""--n_heads"", ""4"", ""--e_layers"", ""2"", ""--d_layers"", ""1"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""10"", ""--patience"", ""3"", ""--lradj"", ""type1"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""timesnet_etth2_sl336_pl720_s2021"", ""--itr"", ""1"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/logs/q2_main_baselines/checkpoints"", ""--test_after_train"", ""1"", ""--top_k"", ""5"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_timesnet.npz"", ""--forecast_export_origin"", ""408"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
ETTh2,720,DLinear,dlinear,408,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_dlinear.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/dlinear_etth2_sl336_pl720_s2021.json,formal_seed2021_record,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/dlinear_etth2_sl336_pl720_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTh2.csv"", ""--model_id"", ""dlinear_etth2_sl336_pl720_s2021"", ""--model"", ""DLinear"", ""--seed"", ""2021"", ""--data"", ""ETTh2"", ""--features"", ""M"", ""--target"", ""OT"", ""--freq"", ""h"", ""--seq_len"", ""336"", ""--label_len"", ""48"", ""--pred_len"", ""720"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--d_model"", ""32"", ""--d_ff"", ""64"", ""--n_heads"", ""4"", ""--e_layers"", ""2"", ""--d_layers"", ""1"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""10"", ""--patience"", ""3"", ""--lradj"", ""type1"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""dlinear_etth2_sl336_pl720_s2021"", ""--itr"", ""1"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/logs/q2_main_baselines/checkpoints"", ""--test_after_train"", ""1"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/etth2_h720_dlinear.npz"", ""--forecast_export_origin"", ""408"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
ETTm1,96,TimeRole,graphmambacmrhm,1065,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/ettm1_h96_graphmambacmrhm.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/graphmambacmrhm_ettm1_sl336_pl96_s2021.json,formal_seed2021_record,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/graphmambacmrhm_ettm1_sl336_pl96_s2021.json"", ""/home/cwh/Time-Series-Library/logs/cmrhm_unified_main/records/cmrhm_ettm1_p96_s2021.json"", ""/home/cwh/Time-Series-Library/logs/graphmamba_cmrhm_final_test/records/ettm1_96_cmrhm_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTm1.csv"", ""--model_id"", ""ETTm1_96_96_ettm1_96_cmrhm_s2021"", ""--model"", ""GraphMambaCMRHM"", ""--seed"", ""2021"", ""--data"", ""ETTm1"", ""--features"", ""M"", ""--target"", ""OT"", ""--seq_len"", ""336"", ""--label_len"", ""48"", ""--pred_len"", ""96"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--patch_len"", ""4"", ""--stride"", ""2"", ""--d_model"", ""64"", ""--d_ff"", ""128"", ""--d_state"", ""32"", ""--d_conv"", ""2"", ""--e_layers"", ""1"", ""--expand"", ""2"", ""--mamba_version"", ""1"", ""--mamba_bidirectional"", ""1"", ""--use_graph"", ""1"", ""--use_time_mamba"", ""1"", ""--use_patch"", ""1"", ""--use_decomp"", ""1"", ""--moving_avg"", ""25"", ""--graph_alpha"", ""0.5"", ""--graph_top_k"", ""2"", ""--graph_sample_size"", ""2000"", ""--graph_sample_method"", ""uniform"", ""--static_graph_mode"", ""weighted"", ""--graph_cache"", ""0"", ""--gc_graph_dim"", ""16"", ""--gc_temperature"", ""1.0"", ""--gc_residual_init"", ""0.5"", ""--gc_dynamic_graph"", ""1"", ""--gc_symmetric_graph"", ""1"", ""--gc_input_modulation"", ""1"", ""--gc_direction_fusion"", ""1"", ""--gc_parallel_residual"", ""1"", ""--af_hidden_dim"", ""32"", ""--af_rank"", ""16"", ""--af_mode"", ""variable_scale_residual"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""0.0005"", ""--lradj"", ""type1"", ""--train_epochs"", ""100"", ""--patience"", ""6"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""ettm1_96_cmrhm_s2021"", ""--itr"", ""1"", ""--test_after_train"", ""0"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/checkpoints"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/ettm1_h96_graphmambacmrhm.npz"", ""--forecast_export_origin"", ""1065"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
ETTm1,96,S-Mamba,smamba,1065,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/ettm1_h96_smamba.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/smamba_ettm1_sl336_pl96_s2021.json,formal_seed2021_record,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/smamba_ettm1_sl336_pl96_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTm1.csv"", ""--model_id"", ""smamba_ettm1_sl336_pl96_s2021"", ""--model"", ""SMamba"", ""--seed"", ""2021"", ""--data"", ""ETTm1"", ""--features"", ""M"", ""--target"", ""OT"", ""--freq"", ""t"", ""--seq_len"", ""336"", ""--label_len"", ""48"", ""--pred_len"", ""96"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--d_model"", ""256"", ""--d_ff"", ""256"", ""--n_heads"", ""4"", ""--e_layers"", ""2"", ""--d_layers"", ""1"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""5e-05"", ""--train_epochs"", ""10"", ""--patience"", ""3"", ""--lradj"", ""type1"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""smamba_ettm1_sl336_pl96_s2021"", ""--itr"", ""1"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/logs/q2_main_baselines/checkpoints"", ""--test_after_train"", ""1"", ""--d_state"", ""2"", ""--use_norm"", ""1"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/ettm1_h96_smamba.npz"", ""--forecast_export_origin"", ""1065"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
ETTm1,96,iTransformer,itransformer,1065,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/ettm1_h96_itransformer.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/itransformer_ettm1_sl336_pl96_s2021.json,formal_seed2021_record,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/itransformer_ettm1_sl336_pl96_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTm1.csv"", ""--model_id"", ""itransformer_ettm1_sl336_pl96_s2021"", ""--model"", ""iTransformer"", ""--seed"", ""2021"", ""--data"", ""ETTm1"", ""--features"", ""M"", ""--target"", ""OT"", ""--freq"", ""t"", ""--seq_len"", ""336"", ""--label_len"", ""48"", ""--pred_len"", ""96"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--d_model"", ""128"", ""--d_ff"", ""128"", ""--n_heads"", ""8"", ""--e_layers"", ""2"", ""--d_layers"", ""1"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""10"", ""--patience"", ""3"", ""--lradj"", ""type1"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""itransformer_ettm1_sl336_pl96_s2021"", ""--itr"", ""1"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/logs/q2_main_baselines/checkpoints"", ""--test_after_train"", ""1"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/ettm1_h96_itransformer.npz"", ""--forecast_export_origin"", ""1065"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
ETTm1,96,TimeMixer,timemixer,1065,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/ettm1_h96_timemixer.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/timemixer_ettm1_sl336_pl96_s2021.json,validated_lr1e4_ettm1_repair,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/timemixer_ettm1_sl336_pl96_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTm1.csv"", ""--model_id"", ""timemixer_ettm1_sl336_pl96_lr1e4_final_s2021"", ""--model"", ""TimeMixer"", ""--seed"", ""2021"", ""--data"", ""ETTm1"", ""--features"", ""M"", ""--target"", ""OT"", ""--freq"", ""t"", ""--seq_len"", ""336"", ""--label_len"", ""0"", ""--pred_len"", ""96"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--d_model"", ""16"", ""--d_ff"", ""32"", ""--n_heads"", ""4"", ""--e_layers"", ""2"", ""--d_layers"", ""1"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""10"", ""--patience"", ""10"", ""--lradj"", ""type1"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""timemixer_ettm1_sl336_pl96_lr1e4_final_s2021"", ""--itr"", ""1"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/logs/q2_timemixer_ettm1_repair/checkpoints"", ""--test_after_train"", ""1"", ""--down_sampling_layers"", ""3"", ""--down_sampling_window"", ""2"", ""--down_sampling_method"", ""avg"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/ettm1_h96_timemixer.npz"", ""--forecast_export_origin"", ""1065"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
ETTm1,96,MSGNet,msgnet,1065,OT,/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/ettm1_h96_msgnet.npz,/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/msgnet_ettm1_sl336_pl96_s2021.json,formal_seed2021_record,"[""/home/cwh/Time-Series-Library/logs/q2_main_baselines/records/msgnet_ettm1_sl336_pl96_s2021.json""]","[""/home/cwh/Time-Series-Library/.venv/bin/python"", ""-u"", ""/home/cwh/Time-Series-Library/run.py"", ""--task_name"", ""long_term_forecast"", ""--is_training"", ""0"", ""--root_path"", ""/home/cwh/Time-Series-Library/dataset/ETT-small"", ""--data_path"", ""ETTm1.csv"", ""--model_id"", ""msgnet_ettm1_sl336_pl96_s2021"", ""--model"", ""MSGNet"", ""--seed"", ""2021"", ""--data"", ""ETTm1"", ""--features"", ""M"", ""--target"", ""OT"", ""--freq"", ""t"", ""--seq_len"", ""336"", ""--label_len"", ""48"", ""--pred_len"", ""96"", ""--enc_in"", ""7"", ""--dec_in"", ""7"", ""--c_out"", ""7"", ""--d_model"", ""32"", ""--d_ff"", ""32"", ""--n_heads"", ""4"", ""--e_layers"", ""1"", ""--d_layers"", ""1"", ""--factor"", ""3"", ""--dropout"", ""0.1"", ""--batch_size"", ""32"", ""--learning_rate"", ""0.0001"", ""--train_epochs"", ""10"", ""--patience"", ""3"", ""--lradj"", ""type1"", ""--num_workers"", ""0"", ""--gpu"", ""0"", ""--des"", ""msgnet_ettm1_sl336_pl96_s2021"", ""--itr"", ""1"", ""--checkpoints"", ""/home/cwh/Time-Series-Library/logs/q2_main_baselines/checkpoints"", ""--test_after_train"", ""1"", ""--top_k"", ""3"", ""--conv_channel"", ""32"", ""--skip_channel"", ""32"", ""--forecast_export_path"", ""/home/cwh/Time-Series-Library/paper/neurocomputing/figures/fig3_curve_candidates/source_npz/ettm1_h96_msgnet.npz"", ""--forecast_export_origin"", ""1065"", ""--forecast_export_channel"", ""-1"", ""--forecast_export_context"", ""96"", ""--forecast_export_only""]"
